idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
14,decode,4,4,1,131072,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,5.033986922353506,0.016460567712783813,0.3603814635425806,t_2d,triton_2d,0.029330234974622726,0.029224101454019547,1.0036317120227005,0.010257009416818619,0.0102313794195652,1.0025050382946805
15,decode,2,2,1,131072,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,4.740801313892007,0.018789619207382202,0.18612220883369446,ck_pk,triton_2d,0.029203053563833237,0.029151979833841324,1.0017519815217704,0.01023678109049797,0.010216571390628815,1.001978129364191
16,decode,1,1,1,131072,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.9694824256002903,0.01817764714360237,0.06601149216294289,ck_pk,triton_2d,0.02905542030930519,0.028894580900669098,1.0055664212327222,0.010266024619340897,0.010361559689044952,0.9907798562599545
17,decode,1008,1008,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.02764700911939144,0.04605208523571491,0.1724964939057827,ck_ua,triton_2d,0.041803643107414246,0.041341353207826614,1.0111822633686822,0.045506469905376434,0.04510246217250824,1.008957553832049
18,decode,1008,1008,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.02707419916987419,0.04432494752109051,0.1728360541164875,ck_ua,ck,0.046417880803346634,0.020565129816532135,2.2571158663939817,0.04317851737141609,0.025790855288505554,1.674179351107439
21,decode,992,992,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.027805287390947342,0.04542968235909939,0.1692670863121748,ck_ua,triton_2d,0.04002053290605545,0.03991836681962013,1.002559375409745,0.0442846305668354,0.04421290010213852,1.0016223876861996
22,decode,992,992,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.027064699679613113,0.043871765956282616,0.17054607160389423,ck_ua,ck,0.038572922348976135,0.020454544574022293,1.88578739601783,0.04242798313498497,0.025421902537345886,1.6689538901605183
25,decode,976,976,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.027183350175619125,0.04497747868299484,0.166568486019969,ck_ua,triton_2d,0.03941921517252922,0.03916161134839058,1.0065779679453672,0.043866392225027084,0.04361119121313095,1.0058517321998601
26,decode,976,976,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.026867911219596863,0.04262486472725868,0.16653845086693764,ck_ua,ck,0.03786083310842514,0.020175296813249588,1.8765936114288564,0.04177680239081383,0.025340598076581955,1.6486115388658127
29,decode,960,960,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.02651633694767952,0.04379665479063988,0.16392595134675503,ck_ua,triton_2d,0.03864821046590805,0.03857893869280815,1.0017955852453975,0.04327667877078056,0.04312766715884209,1.0034551280362478
30,decode,960,960,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.026090210303664207,0.04209205508232117,0.16410676762461662,ck_ua,ck,0.03698170185089111,0.01992674544453621,1.8558826856008876,0.041104983538389206,0.025085583329200745,1.6385899023739727
33,decode,944,944,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.026142271235585213,0.04304354079067707,0.16131899319589138,ck_ua,triton_2d,0.038246624171733856,0.03802729770541191,1.0057676058925094,0.042674560099840164,0.04268558695912361,0.9997416725393982
34,decode,944,944,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.025930441915988922,0.04160432144999504,0.16106413677334785,ck_ua,ck,0.03676176071166992,0.019861627370119095,1.8508936869380754,0.040759239345788956,0.024835020303726196,1.64120016200162
37,decode,928,928,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.02644425258040428,0.04269196651875973,0.15877760015428066,ck_ua,triton_2d,0.03756297752261162,0.03732644021511078,1.0063369907801998,0.04207925871014595,0.04194466397166252,1.0032088643879555
38,decode,928,928,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.025634001940488815,0.04094885662198067,0.15901699662208557,ck_ua,ck,0.03592148423194885,0.01950349658727646,1.8417971398719877,0.03998987376689911,0.02447044476866722,1.6342111532890276
41,decode,912,912,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.02521784044802189,0.041695451363921165,0.15528635121881962,ck_ua,triton_2d,0.03718718886375427,0.036800410598516464,1.010510161678832,0.041313301771879196,0.041287653148174286,1.0006212177672793
42,decode,912,912,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.025446759536862373,0.04035942256450653,0.15558023005723953,ck_ua,ck,0.03552969545125961,0.01933341845870018,1.8377347765558236,0.03964493051171303,0.024407953023910522,1.6242628160123078
