config_idx,token,model_dim,inter_dim,expert,topk,act_type,q_type,dtype,q_dtype_a,q_dtype_w,use_g1u1,doweight_stage1,approach,block_m,stage1_kernel_name,stage1_kernel_type,stage1_time_us,quant_time_us,stage2_kernel_name,stage2_kernel_type,stage2_time_us,total_time_us,theoretical_time_us,slowdown_factor
371,128,7168,512,256,8,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,1-stage,32,_ZN5aiter53fmoe_bf16_pertokenFp8_g1u1_vs_tkw1_silu_1tg_ps_32x512E,asm,758.2397,0.0,,,0.0,758.2397,26.995493676320965,28.087639703551268
372,128,7168,512,256,8,ActivationType.Silu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,ck,968.5722,0.0,moe_ck2stages_gemm2_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,507.7064,1476.2786,50.73683707254738,29.096780272075392
373,128,7168,512,256,8,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter45fmoe_bf16_pertokenFp8_g1u1_vs_silu_1tg_32x256E,asm,765.5155,0.0,,,0.0,765.5155,26.995493676320965,28.357158760592334
374,128,7168,512,256,8,ActivationType.Silu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,32,_ZN5aiter47fmoe_stage1_bf16_pertokenFp8_g1u1_32x64_4tg_pf2E,asm,498.131,34.57333333333339,moe_ck2stages_gemm2_256x32x64x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight1_F8_F8_B16,ck,262.0772,794.7815333333333,26.995493676320965,29.44126685967866
375,128,7168,512,256,8,ActivationType.Silu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,32,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x64_4tg_pf2E,asm,498.7658,33.443111111111186,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight0_F8_F8_B16,ck,260.466,792.6749111111112,26.995493676320965,29.36323079012273
376,128,7168,512,256,8,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,1-stage,32,_ZN5aiter50fmoe_bf16_pertokenFp8_g1u1_vs_tkw1_silu_1tg_32x512E,asm,766.1894,0.0,,,0.0,766.1894,26.995493676320965,28.382122186269232
377,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,32,_ZN5aiter47fmoe_stage1_bf16_pertokenFp8_g1u1_32x64_4tg_pf2E,asm,497.7054,33.74999999999992,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight1_F8_F8_B16,ck,262.6853,794.1406999999999,26.995493676320965,29.417528329795967
378,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,32,_ZN5aiter56fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x64_4tg_pf2E,asm,498.3556,33.73133333333336,moe_ck2stages_gemm2_256x32x64x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight0_F8_F8_B16,ck,258.5969,790.6838333333334,26.995493676320965,29.289474858793927
379,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter45fmoe_bf16_pertokenFp8_g1u1_vs_gelu_1tg_32x256E,asm,766.4855,0.0,,,0.0,766.4855,26.995493676320965,28.39309068358772
380,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,1-stage,32,_ZN5aiter50fmoe_bf16_pertokenFp8_g1u1_vs_tkw1_gelu_1tg_32x256E,asm,766.1278,0.0,,,0.0,766.1278,26.995493676320965,28.379840323942926
381,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter47fmoe_bf16_blockscaleFp8_g1u1_vs_gelu_1tg_32x256E,asm,765.2892,0.0,,,0.0,765.2892,26.995493676320965,28.34877588000073
382,128,7168,512,256,8,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter47fmoe_bf16_blockscaleFp8_g1u1_vs_silu_1tg_32x256E,asm,763.6492,0.0,,,0.0,763.6492,26.995493676320965,28.28802499988482
383,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,16,moe_ck2stages_gemm1_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight1_gelu_F8_F8_B16,ck,489.4925,30.954444444444466,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,271.1003,791.5472444444445,26.995493676320965,29.32145838617311
384,128,7168,512,256,8,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,16,moe_ck2stages_gemm1_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight1_silu_F8_F8_B16,ck,487.0432,31.354555555555503,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,268.8782,787.2759555555555,26.995493676320965,29.16323609396011
385,128,7168,512,256,8,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter47fmoe_bf16_blockscaleFp8_g1u1_vs_silu_1tg_32x256E,asm,767.0078,0.0,,,0.0,767.0078,26.995493676320965,28.41243835717585
386,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter47fmoe_bf16_blockscaleFp8_g1u1_vs_gelu_1tg_32x256E,asm,765.3442,0.0,,,0.0,765.3442,26.995493676320965,28.35081325707779
387,128,7168,512,256,8,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,16,moe_ck2stages_gemm1_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight1_silu_F8_F8_B16,ck,487.5397,31.607555555555493,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,268.6739,787.8211555555555,26.995493676320965,29.183432057276693
388,128,7168,512,256,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,16,moe_ck2stages_gemm1_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight1_gelu_F8_F8_B16,ck,491.81,31.091777777777697,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,270.4942,793.3959777777777,26.995493676320965,29.389941420989945
389,128,7168,2048,33,10,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter47fmoe_bf16_blockscaleFp8_g1u1_vs_silu_1tg_32x256E,asm,511.1607,0.0,,,0.0,511.1607,133.8047503753846,3.8201984500995394
390,128,7168,2048,33,10,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter48fmoe_bf16_pertokenFp8_g1u1_vs_silu_1tg_ps_32x256E,asm,484.0815,0.0,,,0.0,484.0815,133.8047503753846,3.6178199850298745
391,256,2048,192,128,8,ActivationType.Silu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,ck,60.1458,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,35.9843,96.1301,6.289454074267468,15.284331337008174
392,256,2048,192,128,8,ActivationType.Silu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,1,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,ck,59.9824,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,ck,35.3443,95.3267,6.289454074267468,15.156593700241414
393,256,2048,192,128,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_gelu_B16_B16_B16,ck,59.6288,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,36.167,95.7958,6.289454074267468,15.231178870028927
394,256,2048,192,128,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,1,2-stage,32,moe_ck2stages_gemm1_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,ck,58.7669,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,ck,35.2382,94.0051,6.289454074267468,14.94646417478591
395,256,4096,192,128,8,ActivationType.Silu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,ck,109.9596,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,62.8346,172.7942,12.366931868211486,13.972277185755177
396,256,4096,192,128,8,ActivationType.Silu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,1,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,ck,109.8908,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,ck,61.7812,171.672,12.366931868211486,13.881535196395266
397,256,4096,192,128,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_gelu_B16_B16_B16,ck,110.1213,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,62.8382,172.9595,12.366931868211486,13.985643475936243
398,256,4096,192,128,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,1,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,ck,112.7828,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,ck,61.5009,174.2837,12.366931868211486,14.09271934682414
399,256,4096,384,128,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_gelu_B16_B16_B16,ck,220.1759,0.0,moe_ck2stages_gemm2_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,121.5613,341.73720000000003,23.603323574697907,14.47835085251861
400,256,4096,384,128,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,1,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,ck,219.7661,0.0,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,ck,120.4039,340.17,23.603323574697907,14.411953423570086
401,256,4096,384,128,8,ActivationType.Silu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,ck,218.8062,0.0,moe_ck2stages_gemm2_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,120.677,339.4832,23.603323574697907,14.382855826453033
402,256,4096,384,128,8,ActivationType.Silu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,1,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_silu_B16_B16_B16,ck,220.2656,0.0,moe_ck2stages_gemm2_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,ck,121.7509,342.0165,23.603323574697907,14.49018393183543
403,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,32,_ZN5aiter48fmoe_stage1_bf16_pertokenFp8_g1u1_32x128_3tg_pf2E,asm,111.4497,38.414777777777736,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight1_F8_F8_B16,ck,63.3214,213.18587777777776,22.93795720720879,9.294021950253665
404,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x128_3tg_pf2E,asm,112.2816,38.97577777777778,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight0_F8_F8_B16,ck,63.766,215.02337777777777,22.93795720720879,9.374129345319453
405,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter45fmoe_bf16_pertokenFp8_g1u1_vs_silu_1tg_32x384E,asm,174.8492,0.0,,,0.0,174.8492,22.93795720720879,7.622701464673129
406,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,1-stage,32,_ZN5aiter53fmoe_bf16_pertokenFp8_g1u1_vs_tkw1_silu_1tg_ps_32x384E,asm,177.3734,0.0,,,0.0,177.3734,22.93795720720879,7.73274613766636
407,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,32,_ZN5aiter48fmoe_stage1_bf16_pertokenFp8_g1u1_32x128_3tg_pf2E,asm,112.1148,36.94144444444439,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight1_F8_F8_B16,ck,63.8296,212.8858444444444,22.93795720720879,9.2809417386802
408,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x128_3tg_pf2E,asm,112.5266,35.873444444444445,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight0_F8_F8_B16,ck,63.7918,212.19184444444448,22.93795720720879,9.250686210965561
409,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter45fmoe_bf16_pertokenFp8_g1u1_vs_gelu_1tg_32x384E,asm,176.3936,0.0,,,0.0,176.3936,22.93795720720879,7.6900309128035245
410,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,1-stage,32,_ZN5aiter50fmoe_bf16_pertokenFp8_g1u1_vs_tkw1_gelu_1tg_32x384E,asm,178.4683,0.0,,,0.0,178.4683,22.93795720720879,7.780479246160254
411,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,32,_ZN5aiter48fmoe_stage1_bf16_pertokenFp8_g1u1_32x128_3tg_pf2E,asm,111.9763,37.38222222222224,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight1_F8_F8_B16,ck,63.9226,213.28112222222225,22.93795720720879,9.29817421383948
412,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x128_3tg_pf2E,asm,112.9946,37.26566666666664,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight0_F8_F8_B16,ck,63.5911,213.85136666666665,22.93795720720879,9.323034511523932
413,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter45fmoe_bf16_pertokenFp8_g1u1_vs_silu_1tg_32x384E,asm,177.94,0.0,,,0.0,177.94,22.93795720720879,7.757447552656441
414,256,4096,384,128,8,ActivationType.Silu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,1-stage,32,_ZN5aiter50fmoe_bf16_pertokenFp8_g1u1_vs_tkw1_silu_1tg_32x384E,asm,175.7662,0.0,,,0.0,175.7662,22.93795720720879,7.6626788694488175
415,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,32,_ZN5aiter48fmoe_stage1_bf16_pertokenFp8_g1u1_32x128_3tg_pf2E,asm,112.9174,39.34033333333335,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight1_F8_F8_B16,ck,63.8783,216.13603333333336,22.93795720720879,9.422636522549949
416,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,32,_ZN5aiter57fmoe_stage1_bf16_pertokenFp8_doweight_g1u1_32x128_3tg_pf2E,asm,111.3567,38.83288888888895,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight0_F8_F8_B16,ck,63.1908,213.38038888888892,22.93795720720879,9.302501829667253
417,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,1-stage,32,_ZN5aiter45fmoe_bf16_pertokenFp8_g1u1_vs_gelu_1tg_32x384E,asm,174.3824,0.0,,,0.0,174.3824,22.93795720720879,7.602350916636825
418,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_Token,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,1-stage,32,_ZN5aiter50fmoe_bf16_pertokenFp8_g1u1_vs_tkw1_gelu_1tg_32x384E,asm,178.169,0.0,,,0.0,178.169,22.93795720720879,7.767431004885049
419,256,4096,384,128,8,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,64,_ZN5aiter59fmoe_stage1_bf16_pertokenFp8_blockscale_g1u1_64x128_2tg_pf2E,asm,120.4805,38.61355555555552,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight1_F8_F8_B16,ck,165.091,324.18505555555555,22.93795720720879,14.133126704660205
420,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,64,_ZN5aiter59fmoe_stage1_bf16_pertokenFp8_blockscale_g1u1_64x128_2tg_pf2E,asm,118.6398,38.33311111111114,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight1_F8_F8_B16,ck,164.124,321.0969111111111,22.93795720720879,13.998496387908462
421,256,4096,384,128,8,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,64,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight1_silu_F8_F8_B16,ck,141.4857,39.735777777777805,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,165.2183,346.4397777777778,22.93795720720879,15.103340487046554
422,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,64,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight1_gelu_F8_F8_B16,ck,143.7618,39.41922222222218,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,164.3217,347.50272222222213,22.93795720720879,15.149680465573947
423,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,64,_ZN5aiter59fmoe_stage1_bf16_pertokenFp8_blockscale_g1u1_64x128_2tg_pf2E,asm,119.9779,41.10200000000006,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight1_F8_F8_B16,ck,165.5215,326.60140000000007,22.93795720720879,14.238469321817286
424,256,4096,384,128,8,ActivationType.Silu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,64,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight1_silu_F8_F8_B16,ck,138.5167,40.99533333333337,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,164.7525,344.26453333333336,22.93795720720879,15.008508832039333
425,256,4096,384,128,8,ActivationType.Gelu,QuantType.per_1x128,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,1,2-stage,64,moe_ck2stages_gemm1_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight1_gelu_F8_F8_B16,ck,141.1108,39.78888888888889,moe_ck2stages_gemm2_256x64x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v3_Nswizzle0_Quant4_MulRoutedWeight0_F8_F8_B16,ck,162.4721,343.3717888888889,22.93795720720879,14.969588869098434
426,256,7168,256,256,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,0,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_gelu_B16_B16_B16,ck,510.9829,0.0,moe_ck2stages_gemm2_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,ck,269.3469,780.3298,27.984716317830397,27.884141870068365
427,256,7168,256,256,8,ActivationType.Gelu,QuantType.No,torch.bfloat16,torch.bfloat16,torch.bfloat16,1,1,2-stage,32,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_gelu_B16_B16_B16,ck,510.0699,0.0,moe_ck2stages_gemm2_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_B16_B16_B16,ck,269.0635,779.1333999999999,27.984716317830397,27.84138996269106
428,256,7168,256,256,8,ActivationType.Gelu,QuantType.per_Tensor,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,1,0,2-stage,32,_ZN5aiter48fmoe_stage1_bf16_pertokenFp8_g1u1_32x256_2tg_pf3E,asm,257.3472,30.229111111111123,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant1_MulRoutedWeight1_F8_F8_B16,ck,144.8192,432.3955111111111,26.760950075076924,16.15770403883421
