cu_num,M,N,K,libtype,kernelId,preshuffleB,splitK,us,kernelName,tflops,bw,errRatio
256,16,4096,7168,ck,7,True,0,18.5047,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,50.77,1599.91,0.0
256,16,4608,7168,ck,7,True,0,18.5191,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.07,1797.73,0.0
256,16,7168,256,ck,7,True,0,2.8698,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.46,720.77,0.0
256,16,7168,512,ck,7,True,0,3.8578,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,30.44,1012.9,0.0
256,16,7168,2048,ck,7,True,0,7.5115,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,62.54,1989.24,0.0
256,16,7168,2304,ck,7,True,0,8.0795,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,65.41,2077.02,0.0
256,16,7168,4096,ck,7,True,0,12.4768,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.3,2376.81,0.0
256,16,7168,4608,ck,7,True,0,13.4238,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,78.74,2483.15,0.0
256,16,7168,16384,ck,7,True,0,40.6956,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.35,2897.91,0.0
256,16,7168,18432,ck,7,True,0,45.34,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,93.25,2925.56,0.0
256,16,8192,512,ck,7,True,0,3.7799,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,35.51,1181.15,0.0
256,16,8192,1536,ck,7,True,0,6.6836,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.24,1925.55,0.0
256,16,9216,7168,ck,7,True,0,19.9506,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,105.96,3331.72,0.0
256,16,11264,1536,ck,8,False,0,6.4848,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.38,2727.38,0.0
256,16,12288,1536,ck,7,True,0,7.2568,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,83.23,2658.49,0.0
256,16,14336,1536,ck,7,True,0,7.3453,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,95.93,3063.65,0.0
256,16,16384,512,ck,7,True,0,4.4598,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.19,2000.33,0.0
256,16,20480,1536,ck,7,True,0,8.5995,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,117.06,3737.1,0.0
256,16,24576,1536,ck,7,True,0,9.7254,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,124.21,3964.85,0.0
256,16,32768,512,ck,7,True,0,5.3444,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,100.45,3336.95,0.0
256,16,32768,1536,ck,6,True,0,11.2521,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,143.14,4568.46,0.0
256,16,36864,7168,ck,5,True,0,46.6877,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,181.11,5687.48,0.0
256,32,64,7168,ck,7,True,0,11.7403,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.5,58.96,0.0
256,32,128,7168,ck,7,True,0,11.8167,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.97,97.75,0.0
256,32,512,7168,ck,7,True,0,18.0064,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.04,218.38,0.0
256,32,576,7168,ck,7,True,0,18.1608,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.55,242.01,0.0
256,32,1024,7168,ck,7,True,0,18.6319,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.21,409.78,0.0
256,32,1536,7168,ck,7,True,0,18.1285,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,38.87,625.41,0.0
256,32,2112,7168,ck,7,True,0,17.9156,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.08,865.36,0.0
256,32,2240,7168,ck,7,True,0,17.9913,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.12,913.17,0.0
256,32,3072,1536,ck,8,False,0,6.4403,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.89,770.83,0.0
256,32,4096,512,ck,7,True,0,3.4331,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,39.1,691.99,0.0
256,32,4096,7168,ck,7,True,0,18.5098,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,101.52,1612.75,0.0
256,32,4608,7168,ck,7,True,0,18.5064,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,114.23,1813.13,0.0
256,32,7168,256,ck,12,True,0,3.1524,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,37.25,730.22,0.0
256,32,7168,512,ck,7,True,0,4.0919,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.4,1013.01,0.0
256,32,7168,2048,ck,7,True,0,7.8011,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,120.43,1949.0,0.0
256,32,7168,2304,ck,7,True,0,8.6515,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,122.17,1970.47,0.0
256,32,7168,4096,ck,7,True,0,12.5358,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,149.89,2389.15,0.0
256,32,7168,4608,ck,7,True,0,13.5644,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,155.84,2479.75,0.0
256,32,7168,16384,ck,7,True,0,40.5323,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,185.44,2921.71,0.0
256,32,7168,18432,ck,7,True,0,45.094,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,187.51,2953.15,0.0
256,32,8192,512,ck,7,True,0,4.0881,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,65.66,1158.23,0.0
256,32,8192,1536,ck,7,True,0,7.0089,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,114.9,1877.09,0.0
256,32,9216,7168,ck,12,True,0,21.4836,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,196.79,3113.05,0.0
256,32,11264,1536,ck,12,True,0,7.8654,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,140.78,2297.6,0.0
256,32,12288,1536,ck,12,True,0,7.7741,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,155.38,2535.34,0.0
256,32,14336,1536,ck,12,True,0,8.0274,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,175.56,2863.54,0.0
256,32,16384,512,ck,12,True,0,4.8122,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,111.56,1964.5,0.0
256,32,20480,1536,ck,12,False,0,10.4923,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,191.88,3127.74,0.0
256,32,24576,1536,ck,12,True,0,10.7943,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,223.81,3647.36,0.0
256,32,32768,512,ck,13,False,0,5.393,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,199.1,3502.83,0.0
256,32,32768,1536,ck,12,True,0,12.1742,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,264.59,4310.59,0.0
256,32,36864,7168,ck,10,True,0,51.9181,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,325.73,5139.44,0.0195
256,64,64,7168,ck,7,True,0,11.6013,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.06,79.79,0.0
256,64,128,7168,ck,7,True,0,11.9886,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.8,116.16,0.0
256,64,512,7168,ck,7,True,0,17.7671,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,26.44,236.07,0.0
256,64,576,7168,ck,7,True,0,17.8185,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,29.66,261.6,0.0
256,64,1024,7168,ck,7,True,0,18.2731,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,51.42,433.96,0.0
256,64,1536,7168,ck,7,True,0,17.6006,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,80.07,662.78,0.0
256,64,2112,7168,ck,7,True,0,17.8105,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.8,890.93,0.0
256,64,2240,7168,ck,7,True,0,17.8623,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.06,940.63,0.0
256,64,3072,1536,ck,7,True,0,6.8366,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,88.35,762.09,0.0
256,64,4096,512,ck,7,True,0,3.6802,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,72.94,721.21,0.0
256,64,4096,7168,ck,7,True,0,18.2461,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,205.97,1662.99,0.0
256,64,4608,7168,ck,12,True,0,19.78,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,213.74,1722.89,0.0
256,64,7168,256,ck,12,True,0,3.6334,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,64.64,762.07,0.0
256,64,7168,512,ck,12,True,0,4.4675,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,105.15,1034.2,0.0
256,64,7168,2048,ck,12,True,0,8.1619,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,230.22,1927.08,0.0
256,64,7168,2304,ck,6,True,0,9.1633,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,230.7,1918.53,0.0
256,64,7168,4096,ck,12,True,0,13.396,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,280.54,2279.77,0.0
256,64,7168,4608,ck,12,True,0,14.5849,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,289.88,2347.81,0.0
256,64,7168,16384,ck,12,True,0,43.8389,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,342.9,2723.76,0.0
256,64,7168,18432,ck,12,True,0,47.9519,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,352.67,2799.01,0.0
256,64,8192,512,ck,12,True,0,4.4884,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,119.61,1175.4,0.0
256,64,8192,1536,ck,6,True,0,7.4598,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,215.91,1840.5,0.0
256,64,9216,7168,ck,17,True,0,24.5836,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,343.96,2753.82,0.0
256,64,11264,1536,ck,18,False,0,8.2338,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,268.96,2288.32,0.0
256,64,12288,1536,ck,18,False,0,8.4172,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,287.02,2440.9,0.0
256,64,14336,1536,ck,18,False,0,8.8409,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,318.81,2709.39,0.0
256,64,16384,512,ck,13,False,0,5.3818,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,199.51,1954.46,0.0
256,64,20480,1536,ck,10,True,0,12.5306,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,321.34,2727.49,0.0229
256,64,24576,1536,ck,12,True,0,13.1101,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,368.56,3126.81,0.0
256,64,32768,512,ck,17,True,0,7.3433,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,292.44,2860.33,0.0
256,64,32768,1536,ck,17,True,0,14.3863,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,447.82,3796.96,0.0
256,64,36864,7168,ck,13,True,0,65.5291,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,516.15,4111.43,0.0
256,96,128,7168,ck,7,True,0,12.1691,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.48,133.96,0.0
256,96,512,7168,ck,7,True,0,17.4529,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.37,255.34,0.0
256,96,1024,7168,ck,7,True,0,18.2011,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.43,451.88,0.0
256,96,2112,7168,ck,7,True,0,17.5641,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,165.49,924.18,0.0
256,96,2240,7168,ck,7,True,0,17.6536,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,174.63,972.86,0.0
256,96,3072,1536,ck,8,False,0,6.9873,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,129.66,780.83,0.0
256,96,4096,512,ck,6,True,0,4.0664,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,99.02,721.21,0.0
256,96,4096,7168,ck,12,True,0,19.7019,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,286.12,1565.06,0.0
256,96,4608,7168,ck,12,True,0,19.8423,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,319.61,1743.9,0.0
256,96,7168,256,ck,7,True,0,4.1673,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,84.54,776.48,0.0
256,96,7168,512,ck,12,True,0,5.149,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,136.85,989.59,0.0
256,96,7168,2048,ck,18,False,0,9.5917,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,293.86,1694.48,0.0
256,96,7168,2304,ck,18,False,0,10.387,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,305.28,1743.77,0.0
256,96,7168,4096,ck,17,True,0,15.7209,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,358.58,1980.14,0.0
256,96,7168,4608,ck,11,True,0,17.3373,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,365.79,2010.05,0.0
256,96,7168,16384,ck,11,True,0,51.6695,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,436.4,2329.99,0.0
256,96,7168,18432,ck,11,True,0,58.3712,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,434.58,2317.35,0.0
256,96,8192,512,ck,12,True,0,5.1873,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,155.25,1121.26,0.0
256,96,8192,1536,ck,18,False,0,8.175,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,295.53,1749.63,0.0
256,96,9216,7168,ck,11,True,0,26.3802,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,480.8,2597.32,0.0
256,96,11264,1536,ck,11,True,0,10.6121,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,313.03,1848.05,0.0
256,96,12288,1536,ck,12,True,0,10.9793,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,330.06,1947.4,0.0
256,96,14336,1536,ck,12,True,0,11.4418,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,369.51,2177.98,0.0
256,96,16384,512,ck,13,False,0,6.188,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,260.28,1871.93,0.0
256,96,20480,1536,ck,11,True,0,12.9819,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,465.25,2737.42,0.0
256,96,24576,1536,ck,2,True,0,16.2655,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,445.59,2619.95,0.0069
256,96,32768,512,ck,9,True,0,9.217,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,349.49,2508.17,0.0
256,96,32768,1536,ck,14,True,0,18.0221,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,536.21,3150.05,0.0
256,96,36864,7168,ck,8,True,0,81.6658,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,621.24,3330.74,0.0
256,128,64,7168,ck,7,True,0,11.8248,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.93,117.77,0.0
256,128,128,7168,ck,7,True,0,11.9497,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.66,156.3,0.0
256,128,512,7168,ck,7,True,0,17.4653,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,53.79,270.17,0.0
256,128,576,7168,ck,7,True,0,17.5219,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.32,296.41,0.0
256,128,1024,7168,ck,7,True,0,17.8483,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,105.28,477.34,0.0
256,128,1536,7168,ck,7,True,0,17.3942,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,162.04,708.33,0.0
256,128,2112,7168,ck,7,True,0,17.9576,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,215.82,924.23,0.0
256,128,2240,7168,ck,12,True,0,19.0132,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,216.19,922.9,0.0
256,128,3072,1536,ck,6,True,0,7.1706,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,168.46,795.14,0.0
256,128,4096,512,ck,6,True,0,4.1708,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,128.72,769.94,0.0
256,128,4096,7168,ck,12,True,0,19.567,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,384.13,1600.97,0.0
